transect,pointID,year,month,day,date,day.of.year,start_time,species_code,species_common_name,TTFD,abundance3.3,abundance6.6,abundance10,vocalization,comments,latitude,longitude,elevation,ecoregion,temperature,sky,wind,sound.quality,observer,observer_code,observer_id,transcriber.comments,transcription.method,max.species.individuals,survey_duration
Majestic,Majestic3,2011,7,6,7/6/2011,187,6:05:00 AM,BRSP,Brewer's Sparrow,0.32,1,1,0,Singing,NA,52.744,-118.262,2258,Alpine,7.5,scattered,2.6,Good,Cam Gillies,CG,28,NA,0-3.33-6.66-10min,999,10
Majestic,Majestic3,2011,7,6,7/6/2011,187,6:05:00 AM,GCSP,Golden-crowned Sparrow,0.01,2,1,2,Singing,NA,52.744,-118.262,2258,Alpine,7.5,scattered,2.6,Good,Cam Gillies,CG,28,NA,0-3.33-6.66-10min,999,10
Majestic,Majestic3,2011,7,6,7/6/2011,187,6:05:00 AM,WCSP,White-crowned Sparrow,1.03,1,1,1,Singing,NA,52.744,-118.262,2258,Alpine,7.5,scattered,2.6,Good,Cam Gillies,CG,28,NA,0-3.33-6.66-10min,999,10
Majestic,Majestic3,2012,7,11,7/11/2012,193,5:48:00 AM,AMPI,American Pipit,3.59,0,1,1,Singing,NA,52.744,-118.262,2258,Alpine,9.5,scattered,2.4,Good,Cam Gillies,CG,28,NA,0-3.33-6.66-10min,999,10
Majestic,Majestic3,2012,7,11,7/11/2012,193,5:48:00 AM,CHSP,Chipping Sparrow,1.54,1,0,0,Singing,NA,52.744,-118.262,2258,Alpine,9.5,scattered,2.4,Good,Cam Gillies,CG,28,NA,0-3.33-6.66-10min,999,10
Majestic,Majestic3,2012,7,11,7/11/2012,193,5:48:00 AM,GCSP,Golden-crowned Sparrow,0.02,2,2,2,Singing,NA,52.744,-118.262,2258,Alpine,9.5,scattered,2.4,Good,Cam Gillies,CG,28,NA,0-3.33-6.66-10min,999,10
Majestic,Majestic3,2012,7,11,7/11/2012,193,5:48:00 AM,PISI,Pine Siskin,1.19,1,0,0,Calling,NA,52.744,-118.262,2258,Alpine,9.5,scattered,2.4,Good,Cam Gillies,CG,28,NA,0-3.33-6.66-10min,999,10
Majestic,Majestic3,2012,7,11,7/11/2012,193,5:48:00 AM,WCSP,White-crowned Sparrow,0.4,1,1,1,Singing,NA,52.744,-118.262,2258,Alpine,9.5,scattered,2.4,Good,Cam Gillies,CG,28,NA,0-3.33-6.66-10min,999,10
Majestic,Majestic3,2013,7,3,7/3/2013,184,6:17:00 AM,SAVS,Savannah Sparrow,0.46,1,1,1,Singing,NA,52.744,-118.262,2258,Alpine,8.4,overcast,8.3,Good,Cam Gillies,CG,28,NA,0-3.33-6.66-10min,999,10
Majestic,Majestic3,2013,7,3,7/3/2013,184,6:17:00 AM,WCSP,White-crowned Sparrow,3.55,0,1,0,Singing,NA,52.744,-118.262,2258,Alpine,8.4,overcast,8.3,Good,Cam Gillies,CG,28,NA,0-3.33-6.66-10min,999,10
Majestic,Majestic3,2013,7,3,7/3/2013,184,6:17:00 AM,GCSP,Golden-crowned Sparrow,0.16,1,2,2,Singing,NA,52.744,-118.262,2258,Alpine,8.4,overcast,8.3,Good,Cam Gillies,CG,28,NA,0-3.33-6.66-10min,999,10
Majestic,Majestic3,2013,7,3,7/3/2013,184,6:17:00 AM,AMPI,American Pipit,1.33,1,1,1,Singing,NA,52.744,-118.262,2258,Alpine,8.4,overcast,8.3,Good,Cam Gillies,CG,28,NA,0-3.33-6.66-10min,999,10
Majestic,Majestic3,2013,7,3,7/3/2013,184,6:17:00 AM,BCCH,Black-capped Chickadee,1.41,1,0,0,Singing,NA,52.744,-118.262,2258,Alpine,8.4,overcast,8.3,Good,Cam Gillies,CG,28,NA,0-3.33-6.66-10min,999,10
Majestic,Majestic3,2013,7,3,7/3/2013,184,6:17:00 AM,BRSP,Brewer's Sparrow,2.5,1,1,1,Singing,NA,52.744,-118.262,2258,Alpine,8.4,overcast,8.3,Good,Cam Gillies,CG,28,NA,0-3.33-6.66-10min,999,10
Majestic,Majestic3,2014,7,2,7/2/2014,183,5:55:00 AM,FOSP,Fox Sparrow,0.41,1,1,1,Singing,NA,52.744,-118.262,2258,Alpine,10.1,scattered,7,Moderate,Cam Gillies,CG,28,NA,0-3.33-6.66-10min,999,10
Majestic,Majestic3,2014,7,2,7/2/2014,183,5:55:00 AM,WCSP,White-crowned Sparrow,1.15,1,1,1,Singing,NA,52.744,-118.262,2258,Alpine,10.1,scattered,7,Moderate,Cam Gillies,CG,28,NA,0-3.33-6.66-10min,999,10
Majestic,Majestic3,2014,7,2,7/2/2014,183,5:55:00 AM,SAVS,Savannah Sparrow,0.11,1,1,1,Singing,NA,52.744,-118.262,2258,Alpine,10.1,scattered,7,Moderate,Cam Gillies,CG,28,NA,0-3.33-6.66-10min,999,10
Majestic,Majestic3,2014,7,2,7/2/2014,183,5:55:00 AM,AMPI,American Pipit,2.28,1,0,0,Singing,NA,52.744,-118.262,2258,Alpine,10.1,scattered,7,Moderate,Cam Gillies,CG,28,NA,0-3.33-6.66-10min,999,10
Majestic,Majestic3,2014,7,2,7/2/2014,183,5:55:00 AM,GCSP,Golden-crowned Sparrow,0,2,1,2,Singing,NA,52.744,-118.262,2258,Alpine,10.1,scattered,7,Moderate,Cam Gillies,CG,28,NA,0-3.33-6.66-10min,999,10
Majestic,Majestic3,2014,7,2,7/2/2014,183,5:55:00 AM,DEJU,Dark-eyed Junco,0.01,1,1,1,Singing,NA,52.744,-118.262,2258,Alpine,10.1,scattered,7,Moderate,Cam Gillies,CG,28,NA,0-3.33-6.66-10min,999,10
Majestic,Majestic3,2014,7,2,7/2/2014,183,5:55:00 AM,CLNU,Clark's Nutcracker,6.08,0,1,1,Calling,NA,52.744,-118.262,2258,Alpine,10.1,scattered,7,Moderate,Cam Gillies,CG,28,NA,0-3.33-6.66-10min,999,10
Majestic,Majestic3,2014,7,2,7/2/2014,183,5:55:00 AM,CHSP,Chipping Sparrow,0.49,1,1,1,Singing,NA,52.744,-118.262,2258,Alpine,10.1,scattered,7,Moderate,Cam Gillies,CG,28,NA,0-3.33-6.66-10min,999,10
Majestic,Majestic3,2014,7,2,7/2/2014,183,5:55:00 AM,BRSP,Brewer's Sparrow,5.44,0,1,0,Singing,NA,52.744,-118.262,2258,Alpine,10.1,scattered,7,Moderate,Cam Gillies,CG,28,NA,0-3.33-6.66-10min,999,10
Majestic,Majestic3,2014,7,2,7/2/2014,183,5:55:00 AM,PISI,Pine Siskin,3.23,0,1,0,Calling,NA,52.744,-118.262,2258,Alpine,10.1,scattered,7,Moderate,Cam Gillies,CG,28,NA,0-3.33-6.66-10min,999,10
Majestic,Majestic3,2015,7,3,7/3/2015,184,6:02:00 AM,GCSP,Golden-crowned Sparrow,0,2,2,2,Singing,ended at 9:31,52.744,-118.262,2258,Alpine,11.7,clear,2.1,Moderate,Steve Ogle,SO,30,NA,0-3.33-6.66-10min,999,10
Majestic,Majestic3,2015,7,3,7/3/2015,184,6:02:00 AM,WCSP,White-crowned Sparrow,1.07,1,2,1,Singing,ended at 9:31,52.744,-118.262,2258,Alpine,11.7,clear,2.1,Moderate,Steve Ogle,SO,30,NA,0-3.33-6.66-10min,999,10
Majestic,Majestic3,2015,7,3,7/3/2015,184,6:02:00 AM,SAVS,Savannah Sparrow,0.13,1,2,1,Singing,ended at 9:31,52.744,-118.262,2258,Alpine,11.7,clear,2.1,Moderate,Steve Ogle,SO,30,NA,0-3.33-6.66-10min,999,10
Majestic,Majestic3,2015,7,3,7/3/2015,184,6:02:00 AM,HETH,Hermit Thrush,0.03,2,0,0,Singing,ended at 9:31  one calling .10,52.744,-118.262,2258,Alpine,11.7,clear,2.1,Moderate,Steve Ogle,SO,30,NA,0-3.33-6.66-10min,999,10
Majestic,Majestic3,2015,7,3,7/3/2015,184,6:02:00 AM,CHSP,Chipping Sparrow,2.57,1,1,0,Singing,ended at 9:31,52.744,-118.262,2258,Alpine,11.7,clear,2.1,Moderate,Steve Ogle,SO,30,NA,0-3.33-6.66-10min,999,10
Majestic,Majestic3,2015,7,3,7/3/2015,184,6:02:00 AM,BRSP,Brewer's Sparrow,0.06,1,1,1,Singing,ended at 9:31,52.744,-118.262,2258,Alpine,11.7,clear,2.1,Moderate,Steve Ogle,SO,30,NA,0-3.33-6.66-10min,999,10
Majestic,Majestic3,2015,7,3,7/3/2015,184,6:02:00 AM,AMPI,American Pipit,3.01,1,1,0,Calling,ended at 9:31  weird calls but pretty sure,52.744,-118.262,2258,Alpine,11.7,clear,2.1,Moderate,Steve Ogle,SO,30,NA,0-3.33-6.66-10min,999,10
Majestic,Majestic3,2015,7,3,7/3/2015,184,6:02:00 AM,FOSP,Fox Sparrow,0.05,2,2,1,Singing,ended at 9:31,52.744,-118.262,2258,Alpine,11.7,clear,2.1,Moderate,Steve Ogle,SO,30,NA,0-3.33-6.66-10min,999,10
Majestic,Majestic3,2016,7,7,7/7/2016,189,6:04:00 AM,AMPI,American Pipit,2.43,1,1,0,Calling,NA,52.744,-118.262,2258,Alpine,6.7,broken,4.6,Poor,Steve Ogle,SO,30,NA,0-3.33-6.66-10min,999,10
Majestic,Majestic3,2016,7,7,7/7/2016,189,6:04:00 AM,AMRO,American Robin,8.07,0,0,1,Singing,NA,52.744,-118.262,2258,Alpine,6.7,broken,4.6,Poor,Steve Ogle,SO,30,NA,0-3.33-6.66-10min,999,10
Majestic,Majestic3,2016,7,7,7/7/2016,189,6:04:00 AM,CHSP,Chipping Sparrow,0.02,2,2,2,Singing,NA,52.744,-118.262,2258,Alpine,6.7,broken,4.6,Poor,Steve Ogle,SO,30,NA,0-3.33-6.66-10min,999,10
Majestic,Majestic3,2016,7,7,7/7/2016,189,6:04:00 AM,FOSP,Fox Sparrow,1.23,1,1,1,Singing,NA,52.744,-118.262,2258,Alpine,6.7,broken,4.6,Poor,Steve Ogle,SO,30,NA,0-3.33-6.66-10min,999,10
Majestic,Majestic3,2016,7,7,7/7/2016,189,6:04:00 AM,GCSP,Golden-crowned Sparrow,0.02,2,2,3,Singing,NA,52.744,-118.262,2258,Alpine,6.7,broken,4.6,Poor,Steve Ogle,SO,30,NA,0-3.33-6.66-10min,999,10
Majestic,Majestic3,2016,7,7,7/7/2016,189,6:04:00 AM,SAVS,Savannah Sparrow,0.26,1,1,1,Singing,NA,52.744,-118.262,2258,Alpine,6.7,broken,4.6,Poor,Steve Ogle,SO,30,NA,0-3.33-6.66-10min,999,10
Majestic,Majestic3,2016,7,7,7/7/2016,189,6:04:00 AM,WCSP,White-crowned Sparrow,0.09,3,3,3,Singing,NA,52.744,-118.262,2258,Alpine,6.7,broken,4.6,Poor,Steve Ogle,SO,30,NA,0-3.33-6.66-10min,999,10
Majestic,Majestic3,2017,7,5,7/5/2017,186,6:08:00 AM,RUHU,Rufous Hummingbird,3.03,1,0,0,Flying,NA,52.744,-118.262,2258,Alpine,6.7,clear,7.5,Moderate,Steve Ogle,SO,30,NA,0-3.33-6.66-10min,999,10
Majestic,Majestic3,2017,7,5,7/5/2017,186,6:08:00 AM,SAVS,Savannah Sparrow,0.01,2,2,2,Singing,NA,52.744,-118.262,2258,Alpine,6.7,clear,7.5,Moderate,Steve Ogle,SO,30,NA,0-3.33-6.66-10min,999,10
Majestic,Majestic3,2017,7,5,7/5/2017,186,6:08:00 AM,HETH,Hermit Thrush,0.25,1,1,1,Singing,NA,52.744,-118.262,2258,Alpine,6.7,clear,7.5,Moderate,Steve Ogle,SO,30,NA,0-3.33-6.66-10min,999,10
Majestic,Majestic3,2017,7,5,7/5/2017,186,6:08:00 AM,GCSP,Golden-crowned Sparrow,0.02,2,2,2,Singing,NA,52.744,-118.262,2258,Alpine,6.7,clear,7.5,Moderate,Steve Ogle,SO,30,NA,0-3.33-6.66-10min,999,10
Majestic,Majestic3,2017,7,5,7/5/2017,186,6:08:00 AM,CLNU,Clark's Nutcracker,2.22,1,1,1,Calling,NA,52.744,-118.262,2258,Alpine,6.7,clear,7.5,Moderate,Steve Ogle,SO,30,NA,0-3.33-6.66-10min,999,10
Majestic,Majestic3,2017,7,5,7/5/2017,186,6:08:00 AM,BRSP,Brewer's Sparrow,0.06,1,1,1,Singing,NA,52.744,-118.262,2258,Alpine,6.7,clear,7.5,Moderate,Steve Ogle,SO,30,NA,0-3.33-6.66-10min,999,10
Majestic,Majestic3,2017,7,5,7/5/2017,186,6:08:00 AM,AMRO,American Robin,0.23,1,0,1,Singing,NA,52.744,-118.262,2258,Alpine,6.7,clear,7.5,Moderate,Steve Ogle,SO,30,NA,0-3.33-6.66-10min,999,10
Majestic,Majestic3,2017,7,5,7/5/2017,186,6:08:00 AM,AMPI,American Pipit,1.07,1,0,0,Singing,NA,52.744,-118.262,2258,Alpine,6.7,clear,7.5,Moderate,Steve Ogle,SO,30,NA,0-3.33-6.66-10min,999,10
Majestic,Majestic3,2017,7,5,7/5/2017,186,6:08:00 AM,WCSP,White-crowned Sparrow,0.35,1,2,2,Singing,NA,52.744,-118.262,2258,Alpine,6.7,clear,7.5,Moderate,Steve Ogle,SO,30,NA,0-3.33-6.66-10min,999,10
Majestic,Majestic3,2017,7,5,7/5/2017,186,6:08:00 AM,FOSP,Fox Sparrow,0.02,2,2,0,Singing,NA,52.744,-118.262,2258,Alpine,6.7,clear,7.5,Moderate,Steve Ogle,SO,30,NA,0-3.33-6.66-10min,999,10
Majestic,Majestic3,2018,7,6,7/6/2018,187,6:05:00 AM,PIGR,Pine Grosbeak,4.52,0,1,0,Singing,NA,52.744,-118.262,2258,Alpine,8.9,overcast,2.5,Moderate,Steve Ogle,SO,30,NA,0-3.33-6.66-10min,999,10
Majestic,Majestic3,2018,7,6,7/6/2018,187,6:05:00 AM,WCSP,White-crowned Sparrow,0.02,1,1,1,Singing,NA,52.744,-118.262,2258,Alpine,8.9,overcast,2.5,Moderate,Steve Ogle,SO,30,NA,0-3.33-6.66-10min,999,10
Majestic,Majestic3,2018,7,6,7/6/2018,187,6:05:00 AM,SAVS,Savannah Sparrow,0.04,1,1,2,Singing,NA,52.744,-118.262,2258,Alpine,8.9,overcast,2.5,Moderate,Steve Ogle,SO,30,NA,0-3.33-6.66-10min,999,10
Majestic,Majestic3,2018,7,6,7/6/2018,187,6:05:00 AM,HETH,Hermit Thrush,2.03,1,1,1,Singing,NA,52.744,-118.262,2258,Alpine,8.9,overcast,2.5,Moderate,Steve Ogle,SO,30,NA,0-3.33-6.66-10min,999,10
Majestic,Majestic3,2018,7,6,7/6/2018,187,6:05:00 AM,GCSP,Golden-crowned Sparrow,0,5,5,4,Singing,NA,52.744,-118.262,2258,Alpine,8.9,overcast,2.5,Moderate,Steve Ogle,SO,30,NA,0-3.33-6.66-10min,999,10
Majestic,Majestic3,2018,7,6,7/6/2018,187,6:05:00 AM,FOSP,Fox Sparrow,0.13,1,1,1,Singing,NA,52.744,-118.262,2258,Alpine,8.9,overcast,2.5,Moderate,Steve Ogle,SO,30,NA,0-3.33-6.66-10min,999,10
Majestic,Majestic3,2018,7,6,7/6/2018,187,6:05:00 AM,CHSP,Chipping Sparrow,7.4,0,0,1,Singing,NA,52.744,-118.262,2258,Alpine,8.9,overcast,2.5,Moderate,Steve Ogle,SO,30,NA,0-3.33-6.66-10min,999,10
Majestic,Majestic3,2018,7,6,7/6/2018,187,6:05:00 AM,AMPI,American Pipit,0,1,1,1,Singing,NA,52.744,-118.262,2258,Alpine,8.9,overcast,2.5,Moderate,Steve Ogle,SO,30,NA,0-3.33-6.66-10min,999,10
Majestic,Majestic3,2019,7,8,7/8/2019,189,6:04:00 AM,AMRO,American Robin,5.18,0,1,1,Calling,NA,52.744,-118.262,2258,Alpine,6.3,overcast,0,Moderate,Steve Ogle,SO,30,NA,0-3.33-6.66-10min,999,10
Majestic,Majestic3,2019,7,8,7/8/2019,189,6:04:00 AM,FOSP,Fox Sparrow,2.23,2,2,2,Singing,NA,52.744,-118.262,2258,Alpine,6.3,overcast,0,Moderate,Steve Ogle,SO,30,NA,0-3.33-6.66-10min,999,10
Majestic,Majestic3,2019,7,8,7/8/2019,189,6:04:00 AM,HETH,Hermit Thrush,0.01,3,3,3,Singing,NA,52.744,-118.262,2258,Alpine,6.3,overcast,0,Moderate,Steve Ogle,SO,30,NA,0-3.33-6.66-10min,999,10
Majestic,Majestic3,2019,7,8,7/8/2019,189,6:04:00 AM,SAVS,Savannah Sparrow,0.02,1,2,2,Singing,NA,52.744,-118.262,2258,Alpine,6.3,overcast,0,Moderate,Steve Ogle,SO,30,NA,0-3.33-6.66-10min,999,10
Majestic,Majestic3,2019,7,8,7/8/2019,189,6:04:00 AM,GCSP,Golden-crowned Sparrow,1.1,2,2,2,Singing,NA,52.744,-118.262,2258,Alpine,6.3,overcast,0,Moderate,Steve Ogle,SO,30,NA,0-3.33-6.66-10min,999,10
Majestic,Majestic3,2019,7,8,7/8/2019,189,6:04:00 AM,OSFL,Olive-sided Flycatcher,9.25,0,0,1,Singing,faint,52.744,-118.262,2258,Alpine,6.3,overcast,0,Moderate,Steve Ogle,SO,30,NA,0-3.33-6.66-10min,999,10
Majestic,Majestic3,2019,7,8,7/8/2019,189,6:04:00 AM,WCSP,White-crowned Sparrow,1.01,1,1,1,Singing,NA,52.744,-118.262,2258,Alpine,6.3,overcast,0,Moderate,Steve Ogle,SO,30,NA,0-3.33-6.66-10min,999,10
Majestic,Majestic3,2019,7,8,7/8/2019,189,6:04:00 AM,RCKI,Ruby-crowned Kinglet,5.22,0,1,0,Singing,faint,52.744,-118.262,2258,Alpine,6.3,overcast,0,Moderate,Steve Ogle,SO,30,NA,0-3.33-6.66-10min,999,10
Majestic,Majestic3,2020,7,5,7/5/2020,187,5:52:00 AM,AMRO,American Robin,3.32,0,1,0,Calling,NA,52.744,-118.262,2258,Alpine,6,overcast,NA,Moderate,Steve Ogle,SO,30,NA,0-3.33-6.66-10min,999,10
Majestic,Majestic3,2020,7,5,7/5/2020,187,5:52:00 AM,WCSP,White-crowned Sparrow,0,2,2,2,Singing,NA,52.744,-118.262,2258,Alpine,6,overcast,NA,Moderate,Steve Ogle,SO,30,NA,0-3.33-6.66-10min,999,10
Majestic,Majestic3,2020,7,5,7/5/2020,187,5:52:00 AM,HETH,Hermit Thrush,0.03,1,1,0,Singing,NA,52.744,-118.262,2258,Alpine,6,overcast,NA,Moderate,Steve Ogle,SO,30,NA,0-3.33-6.66-10min,999,10
Majestic,Majestic3,2020,7,5,7/5/2020,187,5:52:00 AM,GCSP,Golden-crowned Sparrow,0.08,3,2,2,Singing,NA,52.744,-118.262,2258,Alpine,6,overcast,NA,Moderate,Steve Ogle,SO,30,NA,0-3.33-6.66-10min,999,10
Majestic,Majestic3,2020,7,5,7/5/2020,187,5:52:00 AM,FOSP,Fox Sparrow,0.11,2,2,2,Singing,NA,52.744,-118.262,2258,Alpine,6,overcast,NA,Moderate,Steve Ogle,SO,30,NA,0-3.33-6.66-10min,999,10
Majestic,Majestic3,2020,7,5,7/5/2020,187,5:52:00 AM,AMPI,American Pipit,2.2,1,1,1,Singing,NA,52.744,-118.262,2258,Alpine,6,overcast,NA,Moderate,Steve Ogle,SO,30,NA,0-3.33-6.66-10min,999,10
Majestic,Majestic3,2020,7,5,7/5/2020,187,5:52:00 AM,PISI,Pine Siskin,7.44,0,0,1,Calling,NA,52.744,-118.262,2258,Alpine,6,overcast,NA,Moderate,Steve Ogle,SO,30,NA,0-3.33-6.66-10min,999,10
Majestic,Majestic3,2020,7,5,7/5/2020,187,5:52:00 AM,SAVS,Savannah Sparrow,1,1,0,1,Singing,NA,52.744,-118.262,2258,Alpine,6,overcast,NA,Moderate,Steve Ogle,SO,30,NA,0-3.33-6.66-10min,999,10
Majestic,Majestic3,2021,7,7,7/7/2021,188,5:55:00 AM,FOSP,Fox Sparrow,2.3,1,0,0,Singing,NA,52.744,-118.262,2258,Alpine,9,clear,0,NA,Steve Ogle,SO,30,NA,600s 1SPT,3,10
Majestic,Majestic3,2021,7,7,7/7/2021,188,5:55:00 AM,AMRO,American Robin,2.56,1,0,0,Calling,NA,52.744,-118.262,2258,Alpine,9,clear,0,NA,Steve Ogle,SO,30,NA,600s 1SPT,3,10
Majestic,Majestic3,2021,7,7,7/7/2021,188,5:55:00 AM,SAVS,Savannah Sparrow,4.17,0,1,0,Singing,NA,52.744,-118.262,2258,Alpine,9,clear,0,NA,Steve Ogle,SO,30,NA,600s 1SPT,3,10
Majestic,Majestic3,2021,7,7,7/7/2021,188,5:55:00 AM,PISI,Pine Siskin,0.19,1,0,0,Calling,NA,52.744,-118.262,2258,Alpine,9,clear,0,NA,Steve Ogle,SO,30,NA,600s 1SPT,3,10
Majestic,Majestic3,2021,7,7,7/7/2021,188,5:55:00 AM,HOLA,Horned Lark,8.44,0,0,1,Singing,NA,52.744,-118.262,2258,Alpine,9,clear,0,NA,Steve Ogle,SO,30,NA,600s 1SPT,3,10
Majestic,Majestic3,2021,7,7,7/7/2021,188,5:55:00 AM,GCSP,Golden-crowned Sparrow,0.04,1,1,1,Calling and Singing,Several. One of them is the third bird for the point.,52.744,-118.262,2258,Alpine,9,clear,0,NA,Steve Ogle,SO,30,NA,600s 1SPT,3,10
Majestic,Majestic3,2021,7,7,7/7/2021,188,5:55:00 AM,AMPI,American Pipit,2.06,1,0,1,Calling,NA,52.744,-118.262,2258,Alpine,9,clear,0,NA,Steve Ogle,SO,30,NA,600s 1SPT,3,10
Majestic,Majestic3,2021,7,7,7/7/2021,188,5:55:00 AM,CHSP,Chipping Sparrow,8.35,0,0,1,Singing,NA,52.744,-118.262,2258,Alpine,9,clear,0,NA,Steve Ogle,SO,30,NA,600s 1SPT,3,10
Majestic,Majestic4,2010,7,8,7/8/2010,189,7:26:00 AM,AMRO,American Robin,4.4,0,1,1,Singing,NA,52.742,-118.26,2264,Alpine,7.5,clear,2.1,Good,Cam Gillies,CG,28,NA,0-3.33-6.66-10min,999,10
Majestic,Majestic4,2010,7,8,7/8/2010,189,7:26:00 AM,DEJU,Dark-eyed Junco,1.36,1,1,1,Singing,NA,52.742,-118.26,2264,Alpine,7.5,clear,2.1,Good,Cam Gillies,CG,28,NA,0-3.33-6.66-10min,999,10
Majestic,Majestic4,2010,7,8,7/8/2010,189,7:26:00 AM,GCSP,Golden-crowned Sparrow,5.39,0,1,0,Singing,NA,52.742,-118.26,2264,Alpine,7.5,clear,2.1,Good,Cam Gillies,CG,28,NA,0-3.33-6.66-10min,999,10
Majestic,Majestic4,2010,7,8,7/8/2010,189,7:26:00 AM,WCSP,White-crowned Sparrow,5.35,0,1,1,Singing,NA,52.742,-118.26,2264,Alpine,7.5,clear,2.1,Good,Cam Gillies,CG,28,NA,0-3.33-6.66-10min,999,10
Majestic,Majestic4,2011,7,6,7/6/2011,187,6:26:00 AM,AMRO,American Robin,1.32,1,0,1,Singing,NA,52.742,-118.26,2264,Alpine,7.5,scattered,1.1,Good,Cam Gillies,CG,28,NA,0-3.33-6.66-10min,999,10
Majestic,Majestic4,2011,7,6,7/6/2011,187,6:26:00 AM,HETH,Hermit Thrush,0.07,1,1,1,Singing,NA,52.742,-118.26,2264,Alpine,7.5,scattered,1.1,Good,Cam Gillies,CG,28,NA,0-3.33-6.66-10min,999,10
Majestic,Majestic4,2011,7,6,7/6/2011,187,6:26:00 AM,VESP,Vesper Sparrow,0.5,1,1,1,Singing,var 1 in library,52.742,-118.26,2264,Alpine,7.5,scattered,1.1,Good,Cam Gillies,CG,28,NA,0-3.33-6.66-10min,999,10
Majestic,Majestic4,2011,7,6,7/6/2011,187,6:26:00 AM,WCSP,White-crowned Sparrow,9.37,0,0,1,Singing,NA,52.742,-118.26,2264,Alpine,7.5,scattered,1.1,Good,Cam Gillies,CG,28,NA,0-3.33-6.66-10min,999,10
Majestic,Majestic4,2011,7,6,7/6/2011,187,6:26:00 AM,FOSP,Fox Sparrow,0.13,1,1,1,Singing,NA,52.742,-118.26,2264,Alpine,7.5,scattered,1.1,Good,Cam Gillies,CG,28,NA,0-3.33-6.66-10min,999,10
Majestic,Majestic4,2011,7,6,7/6/2011,187,6:26:00 AM,BRSP,Brewer's Sparrow,1.17,1,0,0,Singing,NA,52.742,-118.26,2264,Alpine,7.5,scattered,1.1,Good,Cam Gillies,CG,28,NA,0-3.33-6.66-10min,999,10
Majestic,Majestic4,2011,7,6,7/6/2011,187,6:26:00 AM,CHSP,Chipping Sparrow,1.09,1,0,0,Singing,NA,52.742,-118.26,2264,Alpine,7.5,scattered,1.1,Good,Cam Gillies,CG,28,NA,0-3.33-6.66-10min,999,10
Majestic,Majestic4,2011,7,6,7/6/2011,187,6:26:00 AM,GCSP,Golden-crowned Sparrow,0.13,1,1,1,Singing,NA,52.742,-118.26,2264,Alpine,7.5,scattered,1.1,Good,Cam Gillies,CG,28,NA,0-3.33-6.66-10min,999,10
Majestic,Majestic4,2012,7,11,7/11/2012,193,6:10:00 AM,RCKI,Ruby-crowned Kinglet,5.5,0,1,0,Singing,NA,52.742,-118.26,2264,Alpine,8.3,scattered,4.6,Good,Cam Gillies,CG,28,NA,0-3.33-6.66-10min,999,10
Majestic,Majestic4,2012,7,11,7/11/2012,193,6:10:00 AM,VATH,Varied Thrush,3.53,0,1,1,Singing,NA,52.742,-118.26,2264,Alpine,8.3,scattered,4.6,Good,Cam Gillies,CG,28,NA,0-3.33-6.66-10min,999,10
Majestic,Majestic4,2012,7,11,7/11/2012,193,6:10:00 AM,PISI,Pine Siskin,9.33,0,0,2,Calling,NA,52.742,-118.26,2264,Alpine,8.3,scattered,4.6,Good,Cam Gillies,CG,28,NA,0-3.33-6.66-10min,999,10
Majestic,Majestic4,2012,7,11,7/11/2012,193,6:10:00 AM,GCSP,Golden-crowned Sparrow,1.27,1,1,2,Singing,NA,52.742,-118.26,2264,Alpine,8.3,scattered,4.6,Good,Cam Gillies,CG,28,NA,0-3.33-6.66-10min,999,10
Majestic,Majestic4,2012,7,11,7/11/2012,193,6:10:00 AM,FOSP,Fox Sparrow,5.21,0,1,1,Singing,NA,52.742,-118.26,2264,Alpine,8.3,scattered,4.6,Good,Cam Gillies,CG,28,NA,0-3.33-6.66-10min,999,10
Majestic,Majestic4,2012,7,11,7/11/2012,193,6:10:00 AM,CLNU,Clark's Nutcracker,3.14,1,1,1,Calling,NA,52.742,-118.26,2264,Alpine,8.3,scattered,4.6,Good,Cam Gillies,CG,28,NA,0-3.33-6.66-10min,999,10
Majestic,Majestic4,2012,7,11,7/11/2012,193,6:10:00 AM,AMRO,American Robin,8.53,0,0,1,Calling,NA,52.742,-118.26,2264,Alpine,8.3,scattered,4.6,Good,Cam Gillies,CG,28,NA,0-3.33-6.66-10min,999,10
Majestic,Majestic4,2012,7,11,7/11/2012,193,6:10:00 AM,WCSP,White-crowned Sparrow,1.29,1,1,0,Singing,NA,52.742,-118.26,2264,Alpine,8.3,scattered,4.6,Good,Cam Gillies,CG,28,NA,0-3.33-6.66-10min,999,10
Majestic,Majestic4,2013,7,3,7/3/2013,184,6:43:00 AM,AMPI,American Pipit,4.03,0,1,1,Singing,NA,52.742,-118.26,2264,Alpine,7.4,overcast,5.3,Good,Cam Gillies,CG,28,NA,0-3.33-6.66-10min,999,10
Majestic,Majestic4,2013,7,3,7/3/2013,184,6:43:00 AM,BRSP,Brewer's Sparrow,7.27,0,0,1,Singing,NA,52.742,-118.26,2264,Alpine,7.4,overcast,5.3,Good,Cam Gillies,CG,28,NA,0-3.33-6.66-10min,999,10
Majestic,Majestic4,2013,7,3,7/3/2013,184,6:43:00 AM,FOSP,Fox Sparrow,0.23,1,0,1,Singing,NA,52.742,-118.26,2264,Alpine,7.4,overcast,5.3,Good,Cam Gillies,CG,28,NA,0-3.33-6.66-10min,999,10
